func_file,event_file,signal_file,info_file,stimulation,configuration,stim_site,stimulus
EPI_NATUREX58P1.nii,CM033zJ1_058.csv,CM033zJ1_058.h5,CM033zJ1_058_mri_info.csv,"(8x2)x16, (blank x stim) x repeat","100Hz, 200us pulse",,450uA
